"crash_unit_id","crash_record_id","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"2321726","547e8ca196ece3df418e7b2f56d983a528e4744e38df64a04163815e07f7c52a371dcea0f3a88db8d77d58a089e81897214550ad1d96e843685b5bf7724cb611","2026-06-07T20:45:00.000","1","DRIVER",,"2214373",,"VOLKSWAGEN","OTHER (EXPLAIN IN NARRATIVE)","IL","2019","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321727","547e8ca196ece3df418e7b2f56d983a528e4744e38df64a04163815e07f7c52a371dcea0f3a88db8d77d58a089e81897214550ad1d96e843685b5bf7724cb611","2026-06-07T20:45:00.000","2","DRIVER","3","2214364",,"JEEP","GRAND CHEROKEE","IL","2018","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"4",,,,,,,,,,"Y","Y","Y",,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321752","f821c5586168779ec0cb807171a461dc32e031a1e1258d71eb93ed4105d7b9746240736a85ca43820e7aa0de449a4cc083acf27d56ac43da7342ae66cad07632","2026-06-07T20:45:00.000","1","DRIVER",,"2214395",,"FORD","FOCUS","IL","2011","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321723","97e8038d4a63776d27875ed8c31de5347296d48f66f8011b907a7c211f40de2149e967a6ee52dc90ae27c0f4a9777bddcf12d1d97c00cc9fa7f3b50602770c67","2026-06-07T20:40:00.000","1","DRIVER","5","2214367",,"KIA","TELLURIDE","IL","2026","NONE","PASSENGER","PERSONAL","NW","TURNING RIGHT",,,"6",,,,,"Y",,,,"Y",,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321724","97e8038d4a63776d27875ed8c31de5347296d48f66f8011b907a7c211f40de2149e967a6ee52dc90ae27c0f4a9777bddcf12d1d97c00cc9fa7f3b50602770c67","2026-06-07T20:40:00.000","2","DRIVER","1","2214380",,"NISSAN","ALTIMA","IL","2012","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"2",,"PRIVATE TOW","7654 S WABASH",,"Y","Y",,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321725","97e8038d4a63776d27875ed8c31de5347296d48f66f8011b907a7c211f40de2149e967a6ee52dc90ae27c0f4a9777bddcf12d1d97c00cc9fa7f3b50602770c67","2026-06-07T20:40:00.000","3","PARKED",,"2214384",,"BMW","535 SERIES","IL","2013","NONE","PASSENGER","PERSONAL","N","PARKED",,,"0",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322301","04dd7af75308be863e1d02e4da0eb8a596ef1498cd64e0fbf231858cd57e5fc99e9514317b23c4a99d3239abde12949f6fcc62cf4d3983545fb989b925a2f513","2026-06-07T20:34:00.000","1","DRIVER",,"2214902",,"VOLVO","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322302","04dd7af75308be863e1d02e4da0eb8a596ef1498cd64e0fbf231858cd57e5fc99e9514317b23c4a99d3239abde12949f6fcc62cf4d3983545fb989b925a2f513","2026-06-07T20:34:00.000","2","DRIVER","1","2214911",,"HYUNDAI","ELANTRA","IL","2017","UNKNOWN","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"2",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321778","6cee8a529b521b8c354478d01b99df2466569db478ea20864121d175ce2932ac469864aa19c067b24ec7c5d40cf3f3421dccb5701151acb2ba304e16ebb22c96","2026-06-07T20:34:00.000","1","DRIVER",,"2214415",,"MAZDA","CX-5","IL","2019","NONE","PASSENGER","PERSONAL","W","TURNING LEFT",,,"1",,,,,"Y",,,,,,,,"Y","Y","Y","Y",,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321700","503c0c6aef5f8d9300ae5f00327d8fc4b92ac46dd7fbc172f3e3870a9794d14bc4f7a35c7d90729b086d2ede57e78c35868097a9702184a9e9898a0154cc753f","2026-06-07T20:24:00.000","1","DRIVER",,"2214346",,"GENERAL MOTORS CORPORATION (GMC)","TERRAIN","IL","2015","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321701","503c0c6aef5f8d9300ae5f00327d8fc4b92ac46dd7fbc172f3e3870a9794d14bc4f7a35c7d90729b086d2ede57e78c35868097a9702184a9e9898a0154cc753f","2026-06-07T20:24:00.000","2","DRIVER",,"2214348",,"TOYOTA","COROLLA","IL","2014","UNKNOWN","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321717","e4810ffd62789254116d257d470480a6a2ee1db973a61424af8e3bee2a004e71ebb1f8f05f9c3bae3f652a2df1fa31b94d61caa49d4380ae17e86d3f0d88c841","2026-06-07T20:20:00.000","1","DRIVER",,"2214359",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321718","e4810ffd62789254116d257d470480a6a2ee1db973a61424af8e3bee2a004e71ebb1f8f05f9c3bae3f652a2df1fa31b94d61caa49d4380ae17e86d3f0d88c841","2026-06-07T20:20:00.000","2","DRIVER",,"2214363",,"TOYOTA","CAMRY","IL","2021","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321709","48523b05f43bf2379317cb2d1870676a4abec694ccdd01d7c13725c8b9c6cdd7187625f525913b54cfdb6365b4c687bd05f703b1a91dcc5ba32bceac74bc0530","2026-06-07T20:13:00.000","1","DRIVER","1","2214386",,"TOYOTA","CAMRY","IL","2004","UNKNOWN","PASSENGER","PERSONAL","W","TURNING LEFT","Y",,"2",,"UNKNOWN","UNKNOWN",,"Y","Y",,,,,"Y",,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321710","48523b05f43bf2379317cb2d1870676a4abec694ccdd01d7c13725c8b9c6cdd7187625f525913b54cfdb6365b4c687bd05f703b1a91dcc5ba32bceac74bc0530","2026-06-07T20:13:00.000","2","DRIVER","2","2214354",,"DODGE","CHALLENGER","IL","2022","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",,"3",,"UNKNOWN","UNKNOWN",,"Y",,,,,,,,,"Y","Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321711","48523b05f43bf2379317cb2d1870676a4abec694ccdd01d7c13725c8b9c6cdd7187625f525913b54cfdb6365b4c687bd05f703b1a91dcc5ba32bceac74bc0530","2026-06-07T20:13:00.000","3","DRIVER","1","2214361",,"TOYOTA","CAMRY","WI","2015","NONE","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC","N",,"2",,,,,,,,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321712","48523b05f43bf2379317cb2d1870676a4abec694ccdd01d7c13725c8b9c6cdd7187625f525913b54cfdb6365b4c687bd05f703b1a91dcc5ba32bceac74bc0530","2026-06-07T20:13:00.000","4","DRIVER",,"2214368",,"TOYOTA","CAMRY","IL","2009","UNKNOWN","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC","Y",,"1",,"UNKNOWN","UNKNOWN",,,,,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321713","48523b05f43bf2379317cb2d1870676a4abec694ccdd01d7c13725c8b9c6cdd7187625f525913b54cfdb6365b4c687bd05f703b1a91dcc5ba32bceac74bc0530","2026-06-07T20:13:00.000","5","DRIVER","1","2214375",,"TOYOTA","CAMRY","FL","2021","UNKNOWN","PASSENGER","RIDESHARE SERVICE","N","SLOW/STOP IN TRAFFIC","Y",,"2",,"UNKNOWN","UNKNOWN",,"Y","Y",,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321686","b6a5e72104dab10c345064ba13436ad3550f1ec3317f6589affa1b7e434558889db9e448ddf647523949cd5274e4d1857fc03ddc14e60784d5f20d1ed78d83c5","2026-06-07T20:00:00.000","1","DRIVER",,"2214327",,"DODGE","RAM 2500 PU","IL","2020","NONE","PICKUP","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321687","b6a5e72104dab10c345064ba13436ad3550f1ec3317f6589affa1b7e434558889db9e448ddf647523949cd5274e4d1857fc03ddc14e60784d5f20d1ed78d83c5","2026-06-07T20:00:00.000","2","PARKED","1","2214330",,"LINCOLN","NAVIGATOR","IL","2015","NONE","SPORT UTILITY VEHICLE (SUV)","NOT IN USE","N","PARKED",,,"1",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321699","cb7f32fd238945bebfa05d07381f31ea28c86c11136f628fc238d81bca492a33c8a34848c7405e7ea5a853fba3d7b3582a94420aab9d85ff27f96862fcb0fc05","2026-06-07T20:00:00.000","1","DRIVER",,"2214347",,"CHEVROLET","CRUZE",,"2013","UNKNOWN","PASSENGER","PERSONAL","W","UNKNOWN/NA","Y",,"1",,"streets & sanitation",,,,,,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321676","d971ac3fc577194a6d448f6eb1bf7975c4855e233c1040bb2807c28298c921aa2c81792a63492fd4659fa93a7b94987ac3a339c9ad9eca51518d38acf9ce852d","2026-06-07T20:00:00.000","1","DRIVER",,"2214322",,"HONDA","CIVIC","IL","2017","NONE","PASSENGER","PERSONAL","SE","TURNING RIGHT","Y",,"1",,"OWNER","UNKNOWN",,"Y",,,,,,,,,,"Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321677","d971ac3fc577194a6d448f6eb1bf7975c4855e233c1040bb2807c28298c921aa2c81792a63492fd4659fa93a7b94987ac3a339c9ad9eca51518d38acf9ce852d","2026-06-07T20:00:00.000","2","DRIVER",,"2214323",,"FORD","MUSTANG","IL","2023","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"OWNER","UNKNOWN",,,,"Y","Y","Y",,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321755","645f1a1c483b0fe64b1e8ac4c9c7f89e61adcae6c3cc177eef22567d96bb761dac8981a84f7ef57645725803db4cc74e167f372f4a390adf4756e7f6d301c172","2026-06-07T19:58:00.000","1","DRIVER",,"2214401",,"CHEVROLET","TRAIL BLAZER","IL","2026","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"CITY OF CHICAGO H-6062","AUTO POUND #2",,"Y","Y","Y",,,,,"Y","Y","Y","Y","Y","Y","FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321756","645f1a1c483b0fe64b1e8ac4c9c7f89e61adcae6c3cc177eef22567d96bb761dac8981a84f7ef57645725803db4cc74e167f372f4a390adf4756e7f6d301c172","2026-06-07T19:58:00.000","2","PARKED",,"2214406",,"DODGE","CARAVAN","IL","2017","UNKNOWN","VAN/MINI-VAN","NOT IN USE","S","PARKED",,,"0",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321757","645f1a1c483b0fe64b1e8ac4c9c7f89e61adcae6c3cc177eef22567d96bb761dac8981a84f7ef57645725803db4cc74e167f372f4a390adf4756e7f6d301c172","2026-06-07T19:58:00.000","3","PARKED",,"2214409",,"HONDA","ODYSSEY","IL","2006","NONE","VAN/MINI-VAN","NOT IN USE","S","PARKED",,,"0",,,,,,,,,,"Y","Y","Y","Y",,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321758","645f1a1c483b0fe64b1e8ac4c9c7f89e61adcae6c3cc177eef22567d96bb761dac8981a84f7ef57645725803db4cc74e167f372f4a390adf4756e7f6d301c172","2026-06-07T19:58:00.000","4","PARKED",,"2214412",,"NISSAN","ROGUE","IL","2019","NONE","SPORT UTILITY VEHICLE (SUV)","NOT IN USE","N","PARKED",,,"0",,,,,,,,,,,,"Y","Y","Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321678","ed0ff2bd85b8a31a861d533a1b197dc739245bb03a7878cbdc93357b510d8b212058d13d60f7a0f968dcef6ffffa6d84ce209adab8ca87914c4ab61d9a0512a5","2026-06-07T19:42:00.000","1","DRIVER",,"2214325",,"HONDA","PILOT","IL","2026","UNKNOWN","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321679","ed0ff2bd85b8a31a861d533a1b197dc739245bb03a7878cbdc93357b510d8b212058d13d60f7a0f968dcef6ffffa6d84ce209adab8ca87914c4ab61d9a0512a5","2026-06-07T19:42:00.000","2","DRIVER",,"2214329",,"NEW FLYER","OTHER (EXPLAIN IN NARRATIVE)","IL","2012","UNKNOWN","BUS OVER 15 PASS.","CTA","S","STRAIGHT AHEAD",,,"1",,,,"Y",,,,,,,,,,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322164","eb6717a20a668f06881601fa27d2f7ae48974feb51847d7d72980ade9ea588525972c325b28ccb267c674d27f56fd2d53b9c1ba7920b62c440efe8ac28dde0d3","2026-06-07T19:30:00.000","1","DRIVER",,"2214773",,"CHEVROLET","MALIBU","IL","2017","UNKNOWN","PASSENGER","UNKNOWN/NA","UNKNOWN","PASSING/OVERTAKING",,,"1",,,,,"Y","Y","Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322165","eb6717a20a668f06881601fa27d2f7ae48974feb51847d7d72980ade9ea588525972c325b28ccb267c674d27f56fd2d53b9c1ba7920b62c440efe8ac28dde0d3","2026-06-07T19:30:00.000","2","DRIVER",,"2214789",,"JEEP","COMPASS","OH","2024","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","UNKNOWN","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321657","da3087e63c346768da833b60c4102262e2aa6676d733387ba86042fadd8a1537e659dab45e47b8332e4a1dffbf06e268830043f3e85ed7c4f16c6ab6fdbcf424","2026-06-07T19:14:00.000","1","DRIVER",,"2214308",,"INFINITI","Q50","IL","2015","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321658","da3087e63c346768da833b60c4102262e2aa6676d733387ba86042fadd8a1537e659dab45e47b8332e4a1dffbf06e268830043f3e85ed7c4f16c6ab6fdbcf424","2026-06-07T19:14:00.000","2","DRIVER","3","2214302",,"CHEVROLET","TRAX","IL","2026","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"4",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321667","95e5a70ac51eba5a288434af5bb707f8617b52eeecdea334c2f30d7c58dce3d57f2d836ec262c2be57bceba649a7d2ce43c4d5fb20fb9d46567c11c2ac10321f","2026-06-07T19:08:00.000","1","DRIVER",,"2214313",,"NISSAN","ROGUE",,"2010","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321668","95e5a70ac51eba5a288434af5bb707f8617b52eeecdea334c2f30d7c58dce3d57f2d836ec262c2be57bceba649a7d2ce43c4d5fb20fb9d46567c11c2ac10321f","2026-06-07T19:08:00.000","2","DRIVER",,"2214316",,"TOYOTA","RAV4","IL","2022","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321673","ba50dabb8c273b90c57d76914a45c60d0d7ad1efdcbc8b30e345d4871e4113e62ab2becbcded368e0df011cd8327a63596f8da258916bc98b33a4932beb5e65f","2026-06-07T19:02:00.000","1","DRIVER",,"2214319",,"HUMMER","H3","IN","2007","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,"Y",,,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
