crash_record_id,weather_condition,lighting_condition,roadway_surface_cond,prim_contributory_cause,total_vehicles,avg_driver_age,total_people,total_injured
000cca8b1c6f05e5927cad709b3220ac80894c548af7ad84d4cdc95e13a24e941f2fdbfde6499a19ac838ff5eee2592d649a696e747aa3c72b95eea6a8d3638c,CLEAR,DAYLIGHT,DRY,IMPROPER OVERTAKING/PASSING,2.0,52.5,2.0,2.0
000cd9ff5c7aa5448f9ed6058c7b3f6b8504d234fa5cb7c93e0da7d408536077785beffa17785adc270a477de2f8bad33427895b27e7e22f3c537f290c9195eb,CLEAR,DAYLIGHT,DRY,IMPROPER TURNING/NO SIGNAL,2.0,47.5,2.0,2.0
000d3907d4754f8a6b5805d5f8f706a8072b5031c3f779ebd1865963760cd21f0a95a8a5e95d26ca4447834d80954ca01c66e0fc07b5c709e80dce1564abb689,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,40.5,2.0,2.0
000d7bd463f064fd0e936812bb6b68c990140d739a85c03fd3a57d04aa05c0ff089120c3083c7c4d8def34dca0952e9923449ed4e093d8f1283e99363dcde455,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,29.5,2.0,2.0
000d8e75f0e02742b305c98b2c2a50e6efbe279b97697efea5ed1ee7bc985edb37ac14b6be29cb30f0b2cec748bb5e66b6f267af80d6f322b9f0c0957fc10acf,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,57.5,2.0,2.0
000d97be00fb1a045b5cc6c08602af6a7d2faf1f5ac05f91fad94ca8a4c847813a8415e193a8c683a6260f9da6c6a85bfd5657c07ce9aea645ebe79d33cbfee6,CLEAR,DAYLIGHT,WET,IMPROPER BACKING,2.0,45.0,1.0,1.0
000d9c5d489c2d72dcbf1e0264b30935b9f4eab5bfb36c752be5d689b2051f93d9e0ee19a515e96e298c78a6eb484471fe7193e3866c88554926acedf7bafe76,CLEAR,DAYLIGHT,UNKNOWN,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,3.0,29.0,4.0,4.0
000d9f7b749288420e89db35b75fd621c1cb004242bead87fff595c81111ed3a2d2cb827a31c844341a00d3fa9f0f03a9ce133aa35c78f39e422a124f80706fe,CLEAR,DARKNESS,DRY,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),3.0,38.0,3.0,3.0
000db36e9b0326c5aedab42e24136e4188dd726c4589c251f242b0cc2bc9baf964ce28ea124c82a54e9d2ff2f7603870badcdcc09c23d9f2ce5f055698a5f4ac,CLEAR,DAYLIGHT,DRY,IMPROPER BACKING,2.0,44.0,2.0,2.0
000dc02596041f0d23b030e424516c01221f2f8d6e856b8ea74337e5c4afcdd4790249cba08f04216f789e2ec1d613f9c27b13a6d8e41e51fa2acab0d6f302ec,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,"EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST",1.0,32.0,3.0,3.0
000df0d4682094eafe516172665810d7185c8b14a7d570ccebbb39c0efe0afa9f259cebb2bdc4bcc4911f83c14f7611d8a9cc94d2747344498c08672fea0e2a5,CLEAR,DAYLIGHT,DRY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,27.0,2.0,2.0
000e08221b47cafb732dd6935f9d9d92b10e95330fa3ad3716001199a2ae35720d5441a7089a36c804b288de42f16da785f8726863f42fcdd0c28f474a5d6365,RAIN,DAYLIGHT,WET,FAILING TO YIELD RIGHT-OF-WAY,2.0,46.75,4.0,4.0
000e12355a7692034409b54e31462456da4a365120ca1cc25e8ae69414eed3252e897968b9bd389d6a6bfd345cd1602a10aad8933c96c64aef72b4314b4ed86f,CLEAR,DAYLIGHT,DRY,IMPROPER TURNING/NO SIGNAL,2.0,17.666666666666668,4.0,4.0
000e25d612607f7bb15c8d1b177e6a13cd31a309045c7f899e2fe480332bafdc847a839c51aec879b6711b365aebaf155addb01e0ccfcdf3734761b1cb32516e,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,40.0,2.0,2.0
000e2b5732bfcd5a66b534a363a6d78df693fb7b08a95cde3af11d2de4d46f9a496c70f424ef86c5001aa1bb5f559756b64d4972558299ea84461afdeb5dffde,CLEAR,DAYLIGHT,WET,IMPROPER OVERTAKING/PASSING,2.0,21.0,2.0,2.0
000e344408a2846f3db706be358eda3e08a55c3c5ec08b4fa1241cb568511e0aec4fed58653fbc639101940ea72504adbd79632ca29fc48bf3d90eaaab0332c2,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,25.0,3.0,3.0
000e600d6b3a2a17f22804c19a4fd8d9990cd5b10f4120cccb43d6b6af045b35824b7dc65a1011224385ef1c92be66093968a2e9c548486b4f1681d9b68b124f,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,23.0,3.0,3.0
000ea2f77571ae57de849360b994197816dbbc1e817873724f6e124975920da0305f38467a870dd4b11f3f7de39f353d1a6197b3b65fc7e73aae4ce746816de7,CLEAR,DARKNESS,DRY,IMPROPER OVERTAKING/PASSING,2.0,24.0,2.0,2.0
000ec35d6a9c776b0f596ffa4f20e5a58935d5c8c3ceba484dcf30664136c7a9d102c57c2bdef405fa42f6e859b173396bec1fd3cf4f322633bbafd66ef769b2,CLEAR,DAYLIGHT,DRY,IMPROPER LANE USAGE,2.0,60.0,2.0,2.0
000ececd00a4474d1abebf13221e4a97efd79a0322f117291716ebdf7ca262078f19ed6166ef24b34fc5cb07ae8dfedb7e74a40b85649a4a86da7b4bb08692e8,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,46.0,2.0,2.0
000ed66ddf520bb81e9d40a8f7c1cdc97f79bbb2da2fd095e9fdfcc980d86a2f064ed2b7b07f5312629f5bace6622116a1b200f6734d0437ea079d6382db32a9,CLEAR,DAYLIGHT,DRY,IMPROPER OVERTAKING/PASSING,2.0,53.0,2.0,2.0
000eea8d8f76224c45c29afaaa02acaf4482a61123e0b54f15960eb2473ae80aac35ec31160c5dd77bc0a1c3c052b0b9c5845ff6f64c9f6dcace816616622697,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,47.0,4.0,4.0
000ef88f174be5e7c4de17e3b38dfad56082663b72442c17f2672a9fe7770a006d202ca2d2374482a8719ad2fc917e24a73e9f18794282123b1a0de0f91b37b5,CLEAR,DAYLIGHT,DRY,DISTRACTION - FROM OUTSIDE VEHICLE,2.0,34.0,3.0,3.0
000f2cdb2301f6c562d99d40fc9477282f431ba8b80294ef638a866e9392d9d0693e42a30cbfcd9bb74fb22b1b8c27e50b7ec12d4929c2d0aa2879cea8100a02,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,15.0,3.0,3.0
000f35702fb9fbfaabd7eebd2de20a35a9b542305f265b87c00b45ad36e14a03f2b9fcfc10cdd61569f0b2e600d7c15a759320a8f94c379349530b47955369a6,CLEAR,DAYLIGHT,DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,30.0,2.0,2.0
000f40769b7f001690621bc0eb6e9a1944259be6f475cba2058026d70b7ca53d6bfc75dc865b953b06b08d1773a9c17b7659fe0ddf987c13f9ae2a9b5a3696a6,RAIN,DAYLIGHT,WET,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,23.75,4.0,4.0
000f54359cc41895c24daa136e7f9c0be0dbe2d1dd94b5bb10e2a27ce4bb7f9da080b9ba30f5828d347ac225bc2c640d9f2a1f8c7eab2cc3d38b52fd53994cad,CLEAR,DUSK,DRY,IMPROPER OVERTAKING/PASSING,2.0,36.0,2.0,2.0
000f7c9097ae02d061f3539d52a9d5e390c28660e591e0c5b9864dae432086f76f3115b512c69032e6c421db5117f70f03684ee633472985692287f111e571c4,CLEAR,DAYLIGHT,DRY,IMPROPER TURNING/NO SIGNAL,2.0,32.0,2.0,2.0
000f931bd0ccf27b9eeeb0e1aad293d20b3cee3ff61e578003630188e687d28a68e0cd5a0cca03771ee26fbcadf37946b15b6a92eef3d95c1e120a29f9f61125,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,47.0,3.0,3.0
000f9c945f81637f7f444ebce93703f98f97d3c0a532e9d0ca3616d5104f07a97ed93ea91178fd805eb5d01019a0c856cf1397b2cefba3d5bd68432b6a6db7dd,RAIN,"DARKNESS, LIGHTED ROAD",WET,FOLLOWING TOO CLOSELY,2.0,37.5,4.0,4.0
000fa2e76e450c33d2841f733490d0f3bb2bf8aea072946d79c228d159ac18a26a55fcef942a7bab344a584fa459728048084acd56188a895949aaa78e7740e6,CLEAR,DAYLIGHT,DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,47.0,2.0,2.0
000fa784b33b4dcdd25f7acfd7199cf6b93820f66a11577e7843628bf3fea5a3c4045a2f89eec74b2eb1cfc3f171a8c92214c98a46c95f35868fc28354a4c4ae,CLEAR,DAWN,DRY,IMPROPER BACKING,1.0,62.0,1.0,1.0
000fc02cf7d86c1fe940f5f90020d82ae2f867757f3d17fdd8cead5e023e5bcd2025cc4a4321c18d831dbfbf3b50e5ea8eb6c9be77d7617b503e99f04b2b12dc,SNOW,DAYLIGHT,WET,FOLLOWING TOO CLOSELY,2.0,47.0,2.0,2.0
000fce65b6e4ce4206053ed2bb3552e195644694a7f51e316a95fefc69202f9411c147314ee56f3207a581d0598bd2628bcdff55fcd212158899397ac2478a22,CLEAR,DAYLIGHT,DRY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,3.0,23.0,3.0,3.0
0010019c51203d285e7485c45992c1b9fe6ec946e37288072de76ef5ef341d10728b3857d920c2d2841b30f7a5f406c7de0d8461361a6389fc9b2799faef1ac1,CLOUDY/OVERCAST,DAYLIGHT,DRY,DRIVING ON WRONG SIDE/WRONG WAY,2.0,47.75,4.0,4.0
00100ff411f04b03e2f55ce8227d55c6be65ad1d1862efea3639b11acda207fdcf9bf5ca72e4e6e426733e21169ed423735eaa36e9d5dec24aa4e92ec590ce4a,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FOLLOWING TOO CLOSELY,2.0,16.5,4.0,4.0
00102359e4a5e65c0846a1bd399319b03b90c4bfac02b81820488fc7342dabfa81d5b022d50813e84ce340f68df51a736b860aabfb0f63d5b3e1d849d853e7bb,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,44.0,2.0,2.0
001028b2f284219c4734ae31cdee77ae71ac6450397e2cef7ef390bc3f03519e64e2851b2a6bc406fa1ce9c76a7c408434fbbee67246b951f69522739f7b4cfa,CLEAR,DAYLIGHT,DRY,DISREGARDING STOP SIGN,2.0,27.666666666666668,3.0,3.0
00104d5909fc67bc9f44d3564cde26e911cc4d29be1e34589e6536a7342f4ed52fea7937f119922265e56a3085c48fd74b78c2b08501506d3ab391f1b2726171,CLEAR,DAYLIGHT,DRY,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",2.0,34.5,2.0,2.0
001070bed6b194bd4d888c1918d6cf756a40de759d218da861b9db357fe576f2c85c455a64ffe1b5dc2d7d840f33df821e00254c29100f09137aff11f031ed8a,CLEAR,DAYLIGHT,DRY,IMPROPER BACKING,2.0,37.0,1.0,1.0
0010921d2665d867724210d8291e0d54f14b0f4b85354e3d4c9f2022d513ce1077da80c5271822d4bc62a0ce9545b6d8d2afdf0b0b4a8b9bc2c7a9723ba98dd7,RAIN,"DARKNESS, LIGHTED ROAD",WET,FAILING TO YIELD RIGHT-OF-WAY,2.0,51.5,3.0,3.0
0010d3ae9e9282d387904dfd252376d920eb9eefdd911b2869288f708527997fef3631f537791ed0849e7668f015a3284cf4809ddc45a1430aa36e96896d7e72,CLEAR,"DARKNESS, LIGHTED ROAD",UNKNOWN,FOLLOWING TOO CLOSELY,2.0,32.0,2.0,2.0
0010d623f2d5ae6dae8f457f1729bad3c08f5664a87459aa8e1c1570e5cfa282fe46aebcd02ba8de1ac91928f6f4aefa92d17cbc964bc5d681f51649e6f99240,RAIN,DAYLIGHT,WET,FAILING TO YIELD RIGHT-OF-WAY,1.0,24.0,2.0,2.0
0010d6af3933fd71d299191d813878f772f2a6269c579b77655188b134e9d04e8f374a1de607c3f57ea1ad0d11b50f2a085288b5a01301ab607e1b38c9dd0dd1,CLEAR,"DARKNESS, LIGHTED ROAD",WET,FAILING TO REDUCE SPEED TO AVOID CRASH,1.0,37.5,1.0,1.0
0010d8bf4a4cc0e6f1afd44daf2d04ba1b1f53cf5bdbf0bf50448dbd06e5e11e62684d5362faf7085845680452ad5605a2a814e5cdc91fb2cf7e7ed1f8a55c61,CLEAR,DAYLIGHT,DRY,PHYSICAL CONDITION OF DRIVER,2.0,20.5,4.0,4.0
0010df40a03a4dc17703784f01f50dded73e5baaaaef2f24b003bf325d39a21aa2f9771e4f51e1549aa09ec5f8fab5888b06e03374481b2f3673cad52b9eca71,CLEAR,DAYLIGHT,DRY,DISTRACTION - FROM OUTSIDE VEHICLE,2.0,30.0,2.0,2.0
0010e75d5d2b7cfa8835445db55558fabf77bc63568e7956becbf12115f9f84154d88db2407b0b210c9b956dfc7f1ae29a3aae64a39356e47c7789f97e2b1ab5,CLEAR,DUSK,DRY,FAILING TO YIELD RIGHT-OF-WAY,1.0,56.0,2.0,2.0
0010f7d5f35cc0202199b6e41db520cef858fe536c616992ca42a6bfbb3aa59af5172aa76acbc008b13b2fe4042b322fbcd34044b9b757b05e9b322fc829bfb0,CLEAR,DAYLIGHT,DRY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1.0,59.0,1.0,1.0
001139a74744fa5f63baaa81f1a24165f8c72daf6af5e859b25dc2e4dda064693445817e682b967cd19444e8763e9a39bc205706036f6f9de1ec35a905814805,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,72.0,2.0,2.0
00117cf4b71ef94a87a1219972a9b65616ba7d2277994c8ec4825d6f86f10815fe3e05b448be4d0cccd47c61480501a7a168de776308734725164fe0243ca2ef,CLEAR,DAYLIGHT,DRY,DISTRACTION - FROM INSIDE VEHICLE,2.0,43.0,3.0,3.0
00117d847660e4234c1068471da6f2914a9c3afd632bfea3fa69ea46565f22d14ca16829dbf930aa36f6b561bdc502729322dea8ae4dd9feb5cffff7187ce795,RAIN,DARKNESS,WET,IMPROPER TURNING/NO SIGNAL,2.0,37.5,1.0,1.0
0011a567fcb6084b97ae589c0faa2885c81e2a51f03318f02806eb111137b01eae973b9b4856c0f01473ae984ad9b74d5b1644eab0155c6468c4a98e3fc0eddd,CLEAR,DAYLIGHT,DRY,IMPROPER OVERTAKING/PASSING,2.0,73.0,3.0,3.0
0011b6e15a9799a37819acc3e7e87d01b46683425027cf48d8f8af218e5c4e3f6b4d4203a4fddb98a7bc39b366b85d0a11e052b140b1d1bee3fab18c09cdbf6a,UNKNOWN,DARKNESS,DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,37.5,2.0,2.0
0011c1f62890ded50f059353170d99c2a12058fbfe2eacd5d60c7bcddd584748c7a99fb4dff5445d1302e8b242cea670578bf02d3fe64fb80150c138672ab00a,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,IMPROPER OVERTAKING/PASSING,2.0,35.0,2.0,2.0
0011d06dfd5215023553cfbf5b80216682b7b36efaea376bd29667887556d53775fa352f7cbb304ab8891573f029b07bc6f07a8b23f1c512618afe8620e62501,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,39.5,2.0,2.0
0011d5723d75ac3d0db39ce39acfce53f10332a598672ebb81b4e732460bf9cef8a083ed59057c9eeb79225cd1c65e0bb8142abca7e5aa52a4a7ef4965d1b437,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FOLLOWING TOO CLOSELY,2.0,32.0,3.0,3.0
0011e712fecf320d3f94ba44cbcfa394a100b8fccaa86a2dc45a92227577892539faed54f6d82ac87983051d9599685a3954ed927ecb3042b54287f8e1e23a78,SLEET/HAIL,DAYLIGHT,SNOW OR SLUSH,FAILING TO YIELD RIGHT-OF-WAY,2.0,43.0,2.0,2.0
0011eb292eb075af8fe5543bc11977f3e216e359f5eaf4f55dccc74da4c627c0f7eb42fac370d372b993f46a84dea69ee830e7202ffc8fffb4ed78c2909edde6,CLEAR,DAYLIGHT,DRY,DISREGARDING STOP SIGN,2.0,23.0,2.0,2.0
0011f963ff6535ac0e05b0555d3b4ea73f3355b90642125c69d5d99ea12836daafc41e4db82d750bc6bd319afe872b7f2fbf22e539be96fbd6a4480578e02b1a,CLEAR,DAYLIGHT,DRY,IMPROPER TURNING/NO SIGNAL,2.0,58.5,3.0,3.0
00123d2a47229ae5833a88dd0268756e099080bad003b71ca3d58892386adc3139009bca38dffe56787ca897ce407a89b4e49b8f7094f5f623a69d5d8267a9cf,SNOW,DUSK,SNOW OR SLUSH,WEATHER,2.0,59.0,1.0,1.0
001253a535c7ce313de83fc95b505cbfadf0c38441f3e22b1ccd36e3cbcde5424eadba43364cdc4a1d63c9c8f52c4b82b84c50274b03f6d5fd795a3661cc2636,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,41.333333333333336,3.0,3.0
001257240b08907223a60716a7e87751abc6fe42e677671db0f183f9ba76fd72d8bd7a1102b916dbd4e22627cae9fde0bb21c7b7b6895d8f21ec6f8692904062,CLEAR,DUSK,DRY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,37.5,2.0,2.0
0012769af3210685e95e5830707ef461dc4db37e707af46bcb0b1889d3ada7c727a06d4f3b4010669c91ae7f5d2ea708f74b806ed07a96a8025c7b20523a3a2c,CLEAR,DAYLIGHT,DRY,IMPROPER BACKING,2.0,52.0,1.0,1.0
00127fa0c727157ff837cdb7e82d3ae8fe94c452c9932f86aaaaed3f937ca4c3df4dd6525f86061ca9850be79e23cc088fb4f24509ee58c4014650d568f2dfd4,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,4.0,31.75,4.0,4.0
0012aa3cb18e69273f4efa0a5b08f7e64781cd402b9e71fc4db4dedb03cad8281b39e9fa0483beec991dc4538e2c0e207228b5fe9a69b6ae6c5413f3fb573e81,CLEAR,DAYLIGHT,DRY,IMPROPER TURNING/NO SIGNAL,2.0,46.5,2.0,2.0
0012e3a9b5e5b8e5c01ed00f9302c139b53afa2f6e620e9cbc91b7726bf5ed5f39d95d1903d212a1c5643ad1b66d2025b2fc79b7d4852105ddd7102b0cd0a7e3,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,IMPROPER LANE USAGE,1.0,48.0,1.0,1.0
0012ec30efc3ac4b67e380af331cff71382983157833c54cd9fe1862a16bc7c3312a8d6482cd3f9b655cadfaef1f806c1346a90ad517d47d6f78e3a0feb45410,SNOW,DAYLIGHT,SNOW OR SLUSH,FOLLOWING TOO CLOSELY,2.0,35.0,2.0,2.0
0012fce4202892fc5b2d39b72521774dc00567a951a45529407ffde7925b19dcd1db582b04500970dabd33196837e303603563493adb7ae220a4b586ffa840f7,RAIN,"DARKNESS, LIGHTED ROAD",WET,IMPROPER OVERTAKING/PASSING,2.0,57.0,2.0,2.0
0013078a32c3a452c21799ac34823a0bb654d57dc2a52a4b2abfe8fd471db8afce0cf5683f5e25ac0e31edb711b46973401a66f698cf18dd39b52c1a9cecbb53,SNOW,DAYLIGHT,SNOW OR SLUSH,WEATHER,2.0,34.333333333333336,3.0,3.0
001328c849194e000719acc8d260af6d9dd415deeba5dc1aca94010c72e5410ed3df254aebe46fe5a5ec8b131d1192fe1715d3c26e44f2777bfa330bad5bf307,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,59.5,2.0,2.0
0013292edf0f0f44c583529b82c5530e222521ddcfcda3bfb135d9d5acb7da2bb52415bd28fab31f5110769e380120337903b3b99c14dde22c6e4f1f0521442d,CLEAR,DAYLIGHT,UNKNOWN,PHYSICAL CONDITION OF DRIVER,1.0,46.0,2.0,2.0
001339be9d4bad5f87eccd13f23f09cd1ae7dfee652af03b5bd468f1c386dd4b3264402439b92fbce05fdf8d4a433fd8ed9eb38bd520dfe236b5dfdfa0b53a93,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,44.333333333333336,3.0,3.0
001375e9c348fdd4c01f49fb1b89d6e2c863083acbe299fb51c8dbd5c0a99f3e8d8c8410b3599f82cbd4eb08f7138e9b655f7f8e506f2ab2ad8dec368dc88a27,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,35.5,2.0,2.0
0013820cf24d372b88bc80dd17ac2e4bd1ebbdf34be4d5392cfea70e12e140c24268aecfa53ff3e952dbac1b76135ecc3cc93768519c9c6438c0c81e72b0faba,CLEAR,DAYLIGHT,DRY,IMPROPER BACKING,3.0,32.2,6.0,6.0
001399ecd30591f0cdcbe19e3e2a6c91902676b7a33a908ef0b1faac258fa6cc56ffb599a5ac416ae7a2ec31c2854b5844f99029dd39287ff1a509eecc1fc9bc,CLEAR,DAYLIGHT,DRY,IMPROPER OVERTAKING/PASSING,2.0,52.0,4.0,4.0
0013adc183fba528f7bbcf1459c2972fc4ebe112151e82fe630b2465dd737afd78b35a11a20aecc1026e45c42bc98f9c333109be4a000f1c9cc83fdb21c74777,RAIN,"DARKNESS, LIGHTED ROAD",DRY,DISREGARDING TRAFFIC SIGNALS,1.0,57.5,2.0,2.0
0013ce6bd76cc943f3d471bde72f10cf9e45e3757203009241700ed9502d5c823175647914b02bdb677f73c6ff2d6cb282868ae3f9f06ca5498c6e6f467b8fc5,CLEAR,DAYLIGHT,DRY,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",2.0,42.0,2.0,2.0
00140e31dc2a12fa9d1244b695a7ee5a1eff7057d2d3171b1fbe01a73ac4e80bb65f1be590e7755f7f22b3cae0a2a6924bcc43be3d4533b0bb75277a1e9d1833,CLEAR,DAYLIGHT,DRY,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",3.0,37.5,1.0,1.0
0014551cde850ff74a0d093fe48754c5b991ab04e3c8bc82d158a05ce755c4f6774804ce0296aa705e41c13ea35a20425cbeac0e9abfd547505b8589e7eeffb5,CLEAR,DAYLIGHT,DRY,IMPROPER OVERTAKING/PASSING,2.0,39.5,2.0,2.0
001455fbea2caa911d90403aa4293677cf00c4960150e00f8ac84f03d8e1d1947033d3a9377a0b31ff95c529c322552e8d3de578d3f3d14900749e817745507b,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,28.0,2.0,2.0
001472c93a00f864721263594918c4893455e3e115bdf84db0123f5ef452834aec51a687a1e7ce96c95fc973994ae837546a1fb552d91a803a19e306d7d4d8f0,CLEAR,DAYLIGHT,DRY,DISREGARDING TRAFFIC SIGNALS,2.0,29.0,2.0,2.0
001474d25e7973d7d1b635e8683db6fd42be098b3a8311baf63683b4efd764afd75ea8b56f1d47d742b544aaa6abb5dd896e11446f206aee642b340f5c9663ef,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,3.0,39.0,4.0,4.0
00147c0222eecd6ffc40c7376e3808c9fcedd3fd75b24e79fc595a35525a32e4096658d43e5e02d262dad3b2a2483a6117df1175c38503cb314194eb17312aac,UNKNOWN,DAYLIGHT,UNKNOWN,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,45.0,3.0,3.0
00148517f3486f5af3a9aa6ad0e4b0d42d6e205d01ddf2eb3f2bc07aca57fe99af8b8e760f5c724d2280b8059b9c3fe6849065108581e7f8ce80b6635f4131c3,CLEAR,DAYLIGHT,DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,1.0,24.0,1.0,1.0
0014a3afe9ac715fdf5b1153bda03c6697d54361b95cb4861ba7014fcb399baa16885ebb372991b8a04e5bb14b3587c4cbb0442b8a41fad5ce2c7e330e0fda80,CLEAR,DAYLIGHT,DRY,IMPROPER OVERTAKING/PASSING,2.0,63.0,3.0,3.0
0014caabb59bb6bc21a733b2c4fc65426ba9016cc5be132b2c5caca9638ac0cd3335e8c677ba489e7e8a35880aed855082906c5a3722d21a48978b4fd2b7f3f2,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,28.5,3.0,3.0
001516adb639939f38a76ca64ea1674ba85b6187b84576182c42df510329072f79e0549e6d77256eb13983bf91161e58a5a962823b490ca19aa7019df13073f1,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,IMPROPER TURNING/NO SIGNAL,2.0,28.0,2.0,2.0
00151f7c7fea3842937543bebbd536b9a466390c1219e078bb7a52466a3257521ca1ca15342f727cc2748bf986c7932726a518e4d0680cbee9bae3cad4735dcd,CLEAR,DAYLIGHT,DRY,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,1.0,33.0,1.0,1.0
001525e58cf32503ff19dab943238642a7697a6752c424ffb12512603f344d61de6c493dc3d836dea87ef2a3b5e5abe71768d06a10afeaad72fadc4fd9e69093,RAIN,DAYLIGHT,WET,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,37.5,2.0,2.0
00152989cf1c7006ed5561efc38161db5b2b039c6516dd31b6eb7f3b325693c876acf779ae801209f5e498427fd2cfc96b81f1a9676e80566cb1c06aa2f9dbeb,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,61.5,2.0,2.0
00153941e4ff91d8698f6dff262b9e50e06176859fcef9faea0d69d51ab7404cbfd30e9d196842a4bbab463e53b997362aa2f9517bc7fcb0014c56dec3db07e4,RAIN,DAYLIGHT,WET,WEATHER,2.0,53.0,2.0,2.0
001558e63bfb405448e79854dc97fa9621a81b542fbcefd64d236f20f89e91b1bee312f43b866b5a256540997fdab3081c89bc82bd3e8cb6e10b30602d59a24c,CLOUDY/OVERCAST,DAYLIGHT,WET,FAILING TO YIELD RIGHT-OF-WAY,2.0,31.5,2.0,2.0
00155c36e4e95fe66840962b78109ac4a0a7faace07b2e455bb7c35efc5cc8d71cefc428903ec25f869ea2e294b03a36259f4934e7765f6ac4b30842feb6d9d5,SNOW,DARKNESS,ICE,DISREGARDING STOP SIGN,2.0,31.0,2.0,2.0
00155eea2b6573d892d10d1b4cfbed13d3b84fc250a2c48af02a2e7f0bf7c0fee37a6426a608b51f8e340bc6874f1722ffd2d95e1ac3f90b17486638c0ab1620,CLEAR,DAYLIGHT,DRY,RELATED TO BUS STOP,1.0,34.0,2.0,2.0
0015646eece2f802a1f268f8cd46fe5c8025bf9870cbe99ba5a74f41c1e7c9eeece09c8a5fd724eaa19fdf724ea78aefd7430126aa618ce26107bfb824592b77,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,58.0,2.0,2.0
00156a0f29414cac356e3efb25fcf31dcf8135f9d046dba98940d797c24f6ee689ac113c6c236e852d497d9eaeb66b53128292ffe0c2c6e88a3db36255c2f182,CLEAR,DAYLIGHT,DRY,ROAD CONSTRUCTION/MAINTENANCE,2.0,53.0,5.0,5.0
00156d6202dbeccd3bb72c8260b220903d97c5aff9b92de32a040abc122d7b74655cde69b3a57e7ac607ed6a4114b1a52f6ad76972c9492e0e35299739820117,CLEAR,"DARKNESS, LIGHTED ROAD",WET,FAILING TO YIELD RIGHT-OF-WAY,1.0,34.5,2.0,2.0
